user_id,budget_weight,safety_weight,youth_weight,centrality_weight,situation_student,situation_young_professional,situation_professional,situation_other,stay_short_term,stay_medium_term,stay_long_term,norm_rent,norm_crime,norm_youth,norm_centrality,borough,raw_score,score
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.3904394864812378,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.6353277193573899,0.0579601625904596,0.0,bromley,0.42341318463925826,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.276477901754108,0.3937574084372621,0.644200687418245,1.0,camden,0.8291697007150901,1
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.9834750063387655,1
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9141438184898176,0.4434215628981948,0.2320350489300102,0.0,croydon,0.4099488224352526,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.38809654280628814,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.8522292281055144,1
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.5746850655594733,0.2471746022061347,0.0,hillingdon,0.44693022887403777,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.424131314742728,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3553777212126848,0.5383208051938632,0.8497174866174524,0.6666666666666667,islington,0.8025668419162206,1
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.8478850537738523,1
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.4837346753531854,0
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4174188145278414,0.4351323271144774,1.0,0.6666666666666667,tower hamlets,0.8108160243052857,1
21,0.18890118866985853,0.3025330992335388,0.15329842537995642,0.3552672867166462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4180924430057542,0.5894103940889073,0.8120471280839539,0.6666666666666667,wandsworth,0.8254371354664869,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.41041503609339003,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.6353277193573899,0.0579601625904596,0.0,bromley,0.454460249681953,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.276477901754108,0.3937574084372621,0.644200687418245,1.0,camden,0.8044153116583747,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.9490745439940527,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9141438184898176,0.4434215628981948,0.2320350489300102,0.0,croydon,0.44947167029751167,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.41695238531241996,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.8356683039088046,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.5746850655594733,0.2471746022061347,0.0,hillingdon,0.4778781567205347,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.44407751481922536,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3553777212126848,0.5383208051938632,0.8497174866174524,0.6666666666666667,islington,0.7867600117019034,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.8032370192310965,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.4873642961211691,0
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4174188145278414,0.4351323271144774,1.0,0.6666666666666667,tower hamlets,0.7994904316092317,1
22,0.2440126052891443,0.2818000223908332,0.1461295961928671,0.3280577761271555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4180924430057542,0.5894103940889073,0.8120471280839539,0.6666666666666667,wandsworth,0.8122974104063898,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.5113121389798737,0
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.9423091889456408,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9141438184898176,0.4434215628981948,0.2320350489300102,0.0,croydon,0.42355590774286644,0
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.47536339469991756,0
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.9069991174328378,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.5746850655594733,0.2471746022061347,0.0,hillingdon,0.5413358768423506,0
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.5577541975458951,0
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.9410255338101667,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6288739141142896,1.0,0.2236868700565903,0.0,kingston upon thames,0.9126624087149104,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5603465293144854,0.9118064600815764,0.2955629739821864,0.0,merton,0.8451774159737963,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7638988583181289,0.4002134490645516,0.5963634757620887,0.3333333333333333,newham,0.5295933317112167,0
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.8766167228447792,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9005138833086701,0.9338196121548742,0.099360604559347,0.0,sutton,0.8367120134706156,1
23,0.0,0.5809032919299039,0.14198024576485796,0.2771164623052382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1070499032205272,0.0,0.7002505568694543,1.0,westminster,0.37653820846654196,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.3795535020983635,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8099024251552216,0.6353277193573899,0.0579601625904596,0.0,bromley,0.41674268176880813,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.276477901754108,0.3937574084372621,0.644200687418245,1.0,camden,0.7382385699986955,1
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.8730628311293488,1
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9141438184898176,0.4434215628981948,0.2320350489300102,0.0,croydon,0.4243243780735909,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.3873221061858576,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.7681430540534924,1
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8099024251552216,0.5746850655594733,0.2471746022061347,0.0,hillingdon,0.44510679327408187,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.41080660587340967,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3553777212126848,0.5383208051938632,0.8497174866174524,0.6666666666666667,islington,0.7291800320683801,1
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4950576994869499,0.4255852053682297,0.8402751544031536,0.6666666666666667,lambeth,0.7244435299176817,1
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.42808488736992867,0
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4174188145278414,0.4351323271144774,1.0,0.6666666666666667,tower hamlets,0.7490701743727104,1
24,0.24347457437516382,0.32246875982370765,0.15325484125439062,0.2808018245467378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4180924430057542,0.5894103940889073,0.8120471280839539,0.6666666666666667,wandsworth,0.7513840679644952,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.5658892605838977,0
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.6353277193573899,0.0579601625904596,0.0,bromley,0.5890504403518362,0
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.805899994953881,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9141438184898176,0.4434215628981948,0.2320350489300102,0.0,croydon,0.5899603045947518,0
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5882407931769291,0.5010578942615509,0.3106127599525884,0.3333333333333333,ealing,0.5997986762182008,0
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.5631692603562068,0
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.787175674037801,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.598180874535394,0
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3553777212126848,0.5383208051938632,0.8497174866174524,0.6666666666666667,islington,0.7480356358847977,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6288739141142896,1.0,0.2236868700565903,0.0,kingston upon thames,0.7286632763402994,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4950576994869499,0.4255852053682297,0.8402751544031536,0.6666666666666667,lambeth,0.7321292946442577,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4174188145278414,0.4351323271144774,1.0,0.6666666666666667,tower hamlets,0.765414998047218,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4180924430057542,0.5894103940889073,0.8120471280839539,0.6666666666666667,wandsworth,0.7670916366405847,1
25,0.3866462593314383,0.24904417317984567,0.27825566822118225,0.08605389926753385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1070499032205272,0.0,0.7002505568694543,1.0,westminster,0.5008830498894028,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.5588613134995684,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8099024251552216,0.6353277193573899,0.0579601625904596,0.0,bromley,0.588265866100024,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.7806477022704069,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.5725060658901266,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.7584338848960046,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.588239407960339,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3553777212126848,0.5383208051938632,0.8497174866174524,0.6666666666666667,islington,0.7369113194337096,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.5903837998696507,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4950576994869499,0.4255852053682297,0.8402751544031536,0.6666666666666667,lambeth,0.7484744007585491,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.5470607154039516,0
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4174188145278414,0.4351323271144774,1.0,0.6666666666666667,tower hamlets,0.7754992532637283,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8349778292655687,0.6380108595498679,0.3789218837988574,0.3333333333333333,waltham forest,0.7234711785638711,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4180924430057542,0.5894103940889073,0.8120471280839539,0.6666666666666667,wandsworth,0.7550299178518148,1
26,0.48304044985586814,0.22354505072717176,0.2934144994169601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1070499032205272,0.0,0.7002505568694543,1.0,westminster,0.5357631193748635,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9414005877403674,0.7163804686272652,0.2581264144188741,0.0,barking and dagenham,0.7352587204850694,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.5753984783799271,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8306348242117387,0.1326361703686967,0.0,bexley,0.7477013592215768,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5576373948908848,0.4972371293825863,0.4106871850968125,0.3333333333333333,brent,0.5967500938055481,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.276477901754108,0.3937574084372621,0.644200687418245,1.0,camden,0.537633369537792,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5882407931769291,0.5010578942615509,0.3106127599525884,0.3333333333333333,ealing,0.5829571557015188,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.975220349214866,0.7290776045098462,0.1663196624988859,0.0,havering,0.72648328187058,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.45978834954684583,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8349778292655687,0.5288449977942876,0.4580593396277999,0.3333333333333333,lewisham,0.7098298145064447,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9103089783976658,0.6175877305637694,0.2534025408672814,0.0,redbridge,0.702856347343092,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.5578367367283096,0
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9005138833086701,0.9338196121548742,0.099360604559347,0.0,sutton,0.7269584370922204,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8349778292655687,0.6380108595498679,0.3789218837988574,0.3333333333333333,waltham forest,0.7128099666589579,1
27,0.5412251430737501,0.20863374916540867,0.25014110776084114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1070499032205272,0.0,0.7002505568694543,1.0,westminster,0.4116895685479267,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9414005877403674,0.7163804686272652,0.2581264144188741,0.0,barking and dagenham,0.7552934764191465,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.5944796179846799,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8306348242117387,0.1326361703686967,0.0,bexley,0.767974778314235,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.276477901754108,0.3937574084372621,0.644200687418245,1.0,camden,0.6147450484296967,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5882407931769291,0.5010578942615509,0.3106127599525884,0.3333333333333333,ealing,0.6176191514303476,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.6128672492280449,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.7485373815420812,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.5517422358705093,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8349778292655687,0.5288449977942876,0.4580593396277999,0.3333333333333333,lewisham,0.7445364367635745,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.5950857360202441,0
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9005138833086701,0.9338196121548742,0.099360604559347,0.0,sutton,0.7534891867596725,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4174188145278414,0.4351323271144774,1.0,0.6666666666666667,tower hamlets,0.7550358747838706,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8349778292655687,0.6380108595498679,0.3789218837988574,0.3333333333333333,waltham forest,0.7503123638027286,1
28,0.5176917904090345,0.1564756869366045,0.2808083999145629,0.04502412273979819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1070499032205272,0.0,0.7002505568694543,1.0,westminster,0.47566923657083443,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5970417601544588,0.5427933910457408,0.2335793531785356,0.0,barnet,0.40096098117131174,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.6353277193573899,0.0579601625904596,0.0,bromley,0.43022552250969587,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.276477901754108,0.3937574084372621,0.644200687418245,1.0,camden,0.811729932917687,1
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2208705619641194,0.5989951070778086,0.968697893321282,1.0,city of london,0.9711147294878933,1
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9141438184898176,0.4434215628981948,0.2320350489300102,0.0,croydon,0.43342994824245595,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.738186844373351,0.5127441445779846,0.1668217271761538,0.0,enfield,0.40118600042461816,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3905053508812242,0.6959429352600297,0.7690956299954023,0.6666666666666667,hammersmith and fulham,0.8469936725077634,1
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8099024251552216,0.5746850655594733,0.2471746022061347,0.0,hillingdon,0.4635582019795632,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6193834361128581,0.5884576303521685,0.2773620625549475,0.0,hounslow,0.4356771170771501,0
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3553777212126848,0.5383208051938632,0.8497174866174524,0.6666666666666667,islington,0.8047048857851504,1
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6773308829498907,0.4736297407172528,1.0,kensington and chelsea,0.8056246636630648,1
29,0.21980216456208274,0.2700800635042463,0.19477304560769768,0.31534472632597327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4402319835438794,0.9951338936698334,0.0,0.0,richmond upon thames,0.4650431574569637,0
